latitude,longitude,frp
-28.89782,152.27948,1.1
-28.9082,152.29817,1.2
-28.91728,152.30496,1.4
-28.90234,152.28281,2
-28.90189,152.27876,1.1
-28.91959,152.3257,1.9
-28.91229,152.29758,1.2
-28.91503,152.32208,1.5
-28.91364,152.30962,1.8
-29.15129,152.41576,1.3
-28.92361,152.28734,1.3
-28.92092,152.30035,2.1
-29.6496,152.40997,2.6
-29.771,152.08444,0.8
-29.757,152.38875,2.9
-28.92046,152.29631,2.1
-28.91955,152.28813,2.2
-28.92319,152.32066,1.9
-28.92315,152.28328,1.2
-28.92182,152.30841,1.4
-28.92137,152.30437,1.4
-28.9227,152.27922,1.2
-28.92727,152.31987,4.1
-28.92225,152.2753,1.3
-28.92774,152.32411,4.1
-28.92453,152.29546,1.4
-29.14789,152.38513,0.8
-28.92634,152.27472,1.3
-28.92407,152.29141,1.3
-28.9309,152.31519,2.3
-28.92498,152.29955,1.4
-28.92682,152.31584,2.3
-28.92544,152.30363,0.8
-28.93044,152.31113,2.3
-29.09025,152.3042,0.9
-28.92998,152.30699,0.8
-28.92679,152.27864,1.2
-28.95718,152.32668,1.5
-28.93135,152.31917,4.1
-28.95262,152.32321,1.5
-28.95034,152.30312,0.8
-29.15245,152.38852,0.8
-29.6582,152.41887,0.9
-29.63858,152.43213,0.7
-29.63299,152.42009,3.6
-29.63223,152.45085,4.1
-29.15915,152.41092,1.6
-29.63181,152.44711,3.1
-29.63137,152.44316,3.1
-29.63641,152.45047,4.1
-29.63706,152.41867,3.3
-29.636,152.44676,3.1
-29.63399,152.42888,2.7
-29.63554,152.44264,3.1
-29.63347,152.42429,2.7
-29.63505,152.43832,1.7
-29.63452,152.43364,1.7
-29.63969,152.44194,0.6
-29.65777,152.41512,1.3
-29.64325,152.43608,0.7
-29.63918,152.43744,0.7
-29.64115,152.41754,3.3
-29.64018,152.4463,0.6
-29.64075,152.414,3.3
-29.64062,152.4502,1.2
-29.64483,152.41275,1.5
-29.65355,152.41519,1.3
-29.64433,152.44562,0.6
-29.64382,152.44104,0.6
-29.65312,152.41133,1.3
-29.64525,152.41646,1.5
-29.64939,152.41571,1.5
-29.64896,152.41193,1.5
-29.74852,152.50139,0.5
-29.67187,152.38193,1.3
-29.66841,152.46704,0.4
-29.75656,152.38486,2.4
-29.66262,152.41338,1.1
-29.65002,152.41396,1.7
-29.65459,152.41714,1.7
-29.65419,152.41342,1.7
-29.66681,152.41313,0.5
-29.67999,152.4959,1.1
-29.66582,152.40388,1.3
-29.66886,152.47116,0.8
-29.6762,152.46077,1.2
-29.66724,152.41707,0.5
-29.67003,152.40385,1.3
-29.67379,152.47763,0.8
-29.67423,152.40373,0.5
-29.74803,152.49696,0.5
-29.67969,152.3764,0.7
-29.67232,152.38608,0.9
-29.67918,152.37169,1.5
-29.68466,152.49989,0.9
-29.6765,152.3858,0.9
-29.67604,152.38153,1.3
-29.68749,152.37067,2.2
-29.72684,152.38321,1.5
-29.68382,152.37563,0.7
-29.68019,152.38095,0.7
-29.70047,152.37369,1.5
-29.68702,152.36636,2.2
-29.69118,152.36595,2.2
-29.70695,152.54881,1
-29.70859,152.11182,1.4
-29.75707,152.42651,0.8
-29.75545,152.4874,1.2
-29.71265,152.11104,1.4
-29.75267,152.5005,0.9
-29.70906,152.11594,1.7
-29.73876,152.37665,1
-29.73831,152.37273,1.9
-29.74287,152.37572,1
-29.7451,152.39554,1.2
-29.74244,152.37189,1.9
-29.71314,152.11522,1.7
-29.74463,152.39139,1.2
-29.7433,152.37955,1
-29.74419,152.38742,0.7
-29.74374,152.38345,0.7
-29.75685,152.49986,0.9
-29.75441,152.40314,1
-29.74784,152.3824,1.9
-29.75637,152.49562,0.9
-29.74741,152.3786,2
-29.74699,152.37491,2
-29.74873,152.39026,2.7
-29.74828,152.38631,1.9
-29.75283,152.38924,2.7
-29.75329,152.39333,2.7
-29.75969,152.4873,1.3
-29.74919,152.39439,2.7
-29.75239,152.38531,1.9
-29.75114,152.37427,2
-29.75196,152.38152,1.9
-29.75154,152.37784,2
-29.76414,152.40283,1.7
-29.75279,152.37579,2
-29.75849,152.40187,1
-29.74283,152.0549,6
-29.77048,152.07986,0.8
-29.75794,152.39703,1
-29.75745,152.39275,2.9
-29.75571,152.37738,1.1
-29.76065,152.42075,0.7
-29.7642,152.41487,0.7
-29.76006,152.41563,0.7
-29.75901,152.40643,1.4
-29.76311,152.40535,1.4
-29.76364,152.40994,1.4
-29.76259,152.40079,1
-29.76208,152.39633,1
-29.75443,152.39102,2
-29.76153,152.41797,1.9
-29.75593,152.40508,0.7
-29.75399,152.38692,2.6
-29.75541,152.40021,0.7
-29.75318,152.37941,2
-29.75488,152.3952,2
-29.75359,152.38316,2.6
-29.75861,152.39062,2
-29.76099,152.41289,1.2
-29.75819,152.38672,2.6
-29.75843,152.42863,0.6
-29.7605,152.40828,1.2
-29.75904,152.39461,2
-29.76002,152.40379,0.7
-29.75952,152.39911,0.7
-29.76366,152.39832,1.7
-29.74319,152.0954,0.9
-29.73774,152.08371,2.1
-29.73462,152.09302,4.9
-29.73371,152.08475,2.1
-29.76464,152.40744,1.2
-29.73326,152.08072,2.7
-29.76515,152.41226,1.2
-29.73603,152.10582,2.9
-29.7373,152.07971,4.7
-29.73555,152.10149,2.9
-29.73508,152.09721,4.9
-29.73686,152.07579,4.7
-29.73416,152.08885,2.1
-29.73644,152.07191,6.7
-29.736,152.06801,6.7
-29.74006,152.10474,4.4
-29.74272,152.0912,0.9
-29.73961,152.0632,9.4
-29.73819,152.08778,2.1
-29.73919,152.0594,9.4
-29.73865,152.09195,0.9
-29.73959,152.10046,4.4
-29.73912,152.09618,0.9
-29.74365,152.09962,4.4
-29.74226,152.08704,2.1
-29.74049,152.07112,6.7
-29.74005,152.06714,6.7
-29.74181,152.08299,2.1
-29.74411,152.10381,4.4
-29.74137,152.07896,4.7
-29.74093,152.07504,4.7
-29.7563,152.06429,3.2
-29.74861,152.06961,1.3
-29.74455,152.07033,1.3
-29.76998,152.07536,1.6
-29.7441,152.06631,1.3
-29.74324,152.05858,3.9
-29.74773,152.09897,2.1
-29.74367,152.06239,3.9
-29.74726,152.09474,0.7
-29.74817,152.06561,1.3
-29.74544,152.07831,0.8
-29.74499,152.07431,0.8
-29.74772,152.06166,3.9
-29.74689,152.05418,6
-29.74649,152.05066,6
-29.7473,152.05786,3.9
-29.75089,152.09004,0.7
-29.75588,152.06047,6
-29.75593,152.09808,2.2
-29.74906,152.07362,0.8
-29.75138,152.05733,6
-29.75135,152.09421,0.7
-29.75097,152.05368,8.6
-29.75183,152.0985,2.1
-29.75268,152.06894,3.2
-29.75546,152.05678,6
-29.75224,152.06497,3.2
-29.7518,152.06108,6
-29.7661,152.18983,1.5
-29.75313,152.07298,1.6
-29.75545,152.09378,1.3
-29.75498,152.08957,1.3
-29.75721,152.07236,1.6
-29.77988,152.16368,2.8
-29.77268,152.17387,2.3
-29.75957,152.09348,1.3
-29.75909,152.0892,1.3
-29.76914,152.17961,1.6
-29.75675,152.06828,3.2
-29.76964,152.18411,1.5
-29.77015,152.18869,1.5
-29.77221,152.1696,2.9
-29.76867,152.17528,1.6
-29.76005,152.09778,2.2
-29.76129,152.07176,2.3
-29.75994,152.05978,6.2
-29.76082,152.06761,5.7
-29.76037,152.06357,5.7
-29.76225,152.08035,1.1
-29.77797,152.14656,2.6
-29.7758,152.16441,2.9
-29.76177,152.07605,2.3
-29.77317,152.17825,2.3
-29.76273,152.08463,1.1
-29.7637,152.09331,0.8
-29.76321,152.08894,0.8
-29.76787,152.09352,0.8
-29.77754,152.14273,2.8
-29.76736,152.08904,0.8
-29.76636,152.08009,1.1
-29.77666,152.1349,3.5
-29.77625,152.1685,2.9
-29.77525,152.12225,3.1
-29.77931,152.19597,1.2
-29.78511,152.17311,1
-29.77838,152.11313,3.5
-29.77481,152.1183,3.5
-29.79284,152.13072,1
-29.82156,152.0287,2.2
-29.773,152.10229,2.2
-29.77711,152.13893,2.8
-29.77704,152.10126,2.2
-29.7762,152.13072,3.5
-29.77572,152.12648,3.1
-29.77656,152.09695,2.2
-29.78036,152.16798,2.8
-29.77608,152.09276,1.7
-29.78396,152.20018,0.7
-29.77924,152.12077,3.1
-29.7825,152.14981,2.6
-29.78203,152.14563,2.6
-29.7788,152.1169,3.5
-29.78157,152.14157,2.8
-29.77971,152.12498,3.1
-29.78112,152.13753,2.8
-29.7802,152.12929,3.5
-29.7746,152.07948,0.8
-29.78066,152.13345,3.5
-29.7846,152.16853,2.8
-29.78408,152.16399,2.8
-29.77795,152.10933,1.4
-29.77511,152.08408,0.8
-29.77751,152.10542,1.4
-29.77561,152.08856,1.7
-29.78761,152.19545,2.2
-29.79139,152.11794,3.1
-29.78825,152.16394,1.1
-29.77969,152.08786,1.5
-29.77818,152.07455,1
-29.78807,152.19958,0.7
-29.77768,152.07008,1
-29.78196,152.10797,2.4
-29.78327,152.11961,3.2
-29.7877,152.15909,2.7
-29.78282,152.11566,2.2
-29.78238,152.11182,2.2
-29.78612,152.14503,1.2
-29.78373,152.12375,3.2
-29.78563,152.14061,1.3
-29.78514,152.13629,1.3
-29.78926,152.17297,1
-29.79438,152.14435,2.2
-29.78595,152.10655,2.4
-29.78877,152.16853,1.1
-29.78224,152.07379,1
-29.78683,152.11438,2.2
-29.7918,152.15843,2.7
-29.78731,152.11858,3.2
-29.78972,152.13997,1.3
-29.79091,152.11369,6
-29.78922,152.13545,1.3
-29.78639,152.1104,2.2
-29.79044,152.10956,6
-29.79024,152.14461,1.2
-29.78998,152.10548,2.2
-29.79128,152.15381,2.7
-29.81993,152.14915,1.4
-29.81024,152.13731,0.9
-29.79696,152.13039,1
-29.83707,152.11717,2.1
-29.79404,152.10464,2.2
-29.79489,152.14888,2.2
-29.79894,152.18484,0.7
-29.79539,152.15337,1.1
-29.80255,152.17978,0.7
-29.81034,152.1748,1.8
-29.80203,152.17517,1.4
-29.79748,152.13493,2.4
-29.80618,152.175,1.8
-29.80308,152.18448,0.7
-29.80209,152.13889,1.5
-29.8011,152.13019,1.2
-29.81343,152.16528,1.1
-29.81939,152.14445,2.1
-29.81336,152.12817,0.9
-29.81285,152.16023,1.1
-29.81755,152.16481,1.1
-29.81397,152.16998,1.1
-29.81479,152.14076,2.1
-29.81447,152.17438,1.1
-29.81697,152.15974,1.1
-29.81838,152.13564,1
-29.8153,152.14517,2.1
-29.81383,152.13232,0.9
-29.8179,152.13152,1
-29.81887,152.13997,2.1
-29.81743,152.12733,2
-29.82107,152.15916,3.5
-29.82049,152.15407,1.4
-29.83657,152.11292,2.1
-29.81934,152.03581,1.6
-29.82297,152.1394,2.1
-29.82247,152.13503,1
-29.82164,152.16415,3.5
-29.82198,152.13077,1
-29.82351,152.1441,2.1
-29.82711,152.13916,1.5
-29.81883,152.03148,1.6
-29.82461,152.15366,1.4
-29.82406,152.14888,1.4
-29.81834,152.02722,1.2
-29.81429,152.02794,1.2
-29.82767,152.144,1.5
-29.82659,152.13458,1.2
-29.83125,152.1389,1.5
-29.83612,152.10895,0.8
-29.8239,152.03941,0.9
-29.83021,152.12988,1.2
-29.82339,152.03502,1.9
-29.82289,152.03073,1.9
-29.8224,152.02657,2
-29.83388,152.1256,4.7
-29.83757,152.12148,4.7
-29.83566,152.10498,0.8
-29.83438,152.12996,2.3
-29.83338,152.12134,4.7
-29.82794,152.03853,0.9
-29.83806,152.12578,4.7
-29.82744,152.03427,1.9
-29.82695,152.03003,1.9
-29.8408,152.09081,1.5
-29.83933,152.11519,1.8
-29.82609,152.03226,1.5
-30.04429,152.35739,2
-29.83238,152.12772,6.3
-29.82251,152.03735,1.5
-29.82203,152.033,1.5
-29.82563,152.02806,2.2
-29.83887,152.11104,2.9
-29.83655,152.12785,6.3
-29.83609,152.12354,6.3
-29.83844,152.10709,2.9
-29.82656,152.03651,1.5
-29.83562,152.11925,1.5
-29.83515,152.11499,1.5
-29.83063,152.03592,1.4
-29.84035,152.08664,1.4
-29.84027,152.12383,0.7
-29.83016,152.03162,1.4
-29.8398,152.11949,1.8
-29.83112,152.04037,0.9
-29.83801,152.10315,2.6
-29.83712,152.09509,1.5
-29.84216,152.10321,2.6
-29.83989,152.08252,1.4
-29.84172,152.09911,2.6
-29.84126,152.095,1.5
-29.83524,152.04022,0.9
-29.84261,152.10727,2.9
-29.83474,152.03568,1.4
-29.83425,152.03123,1.4
-29.84306,152.11131,2.9
-30.04383,152.35324,3.6
-30.03926,152.35013,3.6
-30.00364,152.29501,1.5
-29.99204,152.22778,1
-29.83933,152.03981,1.8
-29.99154,152.22331,1
-29.98654,152.2159,0.5
-30.0087,152.3027,1.1
-30.02333,152.28271,1.2
-30.00023,152.22598,0.9
-30.0041,152.29926,1.4
-30.02234,152.27376,1.7
-30.01332,152.30646,0.6
-30.0218,152.26895,1.7
-30.01744,152.3056,1.3
-30.04016,152.35829,2
-30.04218,152.33839,1.2
-30.04722,152.42194,1.6
-30.03971,152.35417,3.6
-30.04674,152.41759,2
-30.04626,152.41322,2
-30.04576,152.40868,1.9
-30.03882,152.34616,4.2
-30.04295,152.34535,4.2
-30.03376,152.26302,0.6
-30.04256,152.34183,4.2
-30.03168,152.24446,2.1
-30.03216,152.24875,1.3
-30.04338,152.34921,3.6
-30.03124,152.2406,2.1
-30.02864,152.21739,0.6
-30.05078,152.33983,0.9
-30.03682,152.2529,0.7
-30.0504,152.41234,2
-30.04991,152.4079,1.9
-30.04477,152.36166,2
-30.04736,152.38498,1.2
-30.04526,152.36607,1.1
-30.04591,152.33398,3.9
-30.03628,152.24808,0.7
-30.05138,152.42117,1.6
-30.05089,152.41675,2
-30.03581,152.24384,1.7
-30.04628,152.33728,3.9
-30.03456,152.23273,1.6
-30.03415,152.22905,1.4
-30.04667,152.34079,0.9
-30.04096,152.25227,0.7
-30.05257,152.39366,2.2
-30.03787,152.26222,0.9
-30.04942,152.36546,1
-30.04708,152.34447,0.9
-30.0489,152.36086,0.8
-30.04842,152.35651,0.8
-30.05455,152.41148,1.6
-30.05039,152.33632,3.9
-30.05407,152.40712,1
-30.05357,152.40273,1
-30.05003,152.33304,3.9
-30.05505,152.41592,1.6
-30.05604,152.4249,1.5
-30.05554,152.42043,1.5
-30.05357,152.36481,1
-30.0435,152.20049,1.2
-30.04186,152.22302,1.1
-30.05414,152.33208,2
-30.0592,152.41512,1.6
-30.05375,152.32858,5.2
-30.05971,152.41969,1.5
-30.05828,152.36902,0.8
-30.04293,152.19553,1.2
-30.05452,152.33545,2
-30.04509,152.25162,1.3
-30.04242,152.19104,2
-30.06334,152.41423,1.4
-30.05785,152.32751,5.2
-30.06386,152.41891,1.4
-30.0455,152.21814,0.7
-30.05063,152.18956,3
-30.04407,152.20552,0.8
-30.06195,152.32646,0.9
-30.05828,152.33134,2
-30.04651,152.19019,3
-30.068,152.41795,1.4
-30.05583,152.19835,1.4
-30.06183,152.21419,0.7
-30.05526,152.19345,1.4
-30.07727,152.42493,1.3
-30.0614,152.2104,0.7
-30.05773,152.21503,0.7
-30.05894,152.18889,2.1
-30.05943,152.19319,1.4
-30.05767,152.20085,1.3
-30.05712,152.19572,1.3
-30.07765,152.42734,0.9
-30.0772,152.42308,1.2
-30.05488,152.21382,1
-30.08683,152.19908,1.7
-30.06858,152.1855,3.2
-30.06034,152.18671,2.6
-30.15434,152.10594,1.1
-30.79745,152.10303,1.4
-30.0608,152.19102,2.6
-30.05898,152.21289,1
-30.06228,152.2048,0.6
-30.06683,152.20804,0.6
-30.06178,152.20015,1.6
-30.06127,152.19531,1.6
-30.0664,152.20404,0.6
-30.06308,152.21211,1.7
-30.0654,152.19481,1.6
-30.0659,152.19943,1.6
-30.06952,152.19415,1.2
-30.11198,152.43065,2.8
-30.07725,152.18814,1.6
-30.06905,152.18983,3.2
-30.07771,152.19241,1.7
-30.07315,152.18901,3.2
-30.0741,152.19775,1.2
-30.07362,152.19333,1.2
-30.08044,152.17905,0.9
-30.08637,152.1949,2.9
-30.08181,152.19156,1.7
-30.07818,152.19673,1.7
-30.10673,152.42128,1.3
-30.08089,152.18321,1.6
-30.08227,152.1958,1.7
-30.08135,152.18733,1.6
-30.11144,152.42567,2.9
-30.15252,152.12779,0.8
-30.1742,152.61092,1.8
-30.11613,152.42966,2.8
-30.09093,152.19829,1.7
-30.11249,152.43535,2.8
-30.09047,152.19412,2.9
-30.11664,152.43445,2.8
-30.14653,152.51389,1.9
-30.11819,152.10507,1.6
-30.1244,152.42764,1.3
-30.12026,152.42863,1.3
-30.1177,152.10072,1.6
-30.17044,152.61578,1.6
-30.1172,152.0963,3.3
-30.17374,152.60667,2.3
-30.12132,152.09576,3.3
-30.15563,152.10396,2.6
-30.17799,152.60625,2.3
-30.17566,152.6243,1.6
-30.16916,152.52548,1.8
-30.12036,152.08728,1.6
-30.1218,152.10004,1.6
-30.12084,152.09155,3.3
-30.12538,152.09489,1
-30.15611,152.10818,2.6
-30.12491,152.09073,1
-30.17993,152.62402,1.6
-30.15393,152.12556,1.2
-30.18702,152.61018,0.8
-30.15339,152.12088,1.2
-30.19543,152.68716,1.8
-30.24582,152.17653,2.6
-30.20734,152.52292,1
-30.1567,152.12781,0.8
-30.79454,152.1152,0.6
-30.15619,152.12305,0.8
-30.15479,152.11014,1.1
-30.1557,152.1185,0.6
-30.15524,152.11432,0.6
-30.15941,152.1143,1.1
-30.20684,152.51819,1
-30.15894,152.10994,2
-30.15848,152.10568,2
-30.1645,152.12268,2.4
-30.16261,152.1053,2
-30.16402,152.1183,1.1
-30.16353,152.11374,1.1
-30.17026,152.13716,1.4
-30.24535,152.17238,2.3
-30.22386,152.16772,2
-30.16983,152.13321,0.9
-30.21977,152.16864,1
-30.19357,152.15894,1.2
-30.21925,152.16393,1
-30.21056,152.16112,1
-30.23155,152.1615,0.8
-30.24122,152.17291,2.3
-30.22796,152.16687,2
-30.22745,152.16226,2
-30.24074,152.1687,2.3
-30.23205,152.16602,0.8
-30.23663,152.16945,1.6
-30.23615,152.16516,0.8
-30.75315,152.06033,0.5
-30.79413,152.11133,0.6
-30.7878,152.10701,0.7
-30.77688,152.0847,1.1
-30.7764,152.08047,0.9
-30.75733,152.06006,0.5
-30.77221,152.08052,0.9
-30.75782,152.06454,0.5
-30.78314,152.103,0.7
-30.78733,152.10281,0.7
-30.78259,152.09813,1
-30.7784,152.09824,0.7
-30.78629,152.0936,1
-30.78366,152.10757,0.7
-30.78461,152.11607,1.1
-30.78414,152.11195,1.1
-30.78869,152.11491,1.1
-30.79373,152.10765,0.9
-30.79557,152.10126,0.8
-30.78825,152.11096,1.1
-30.79233,152.10991,1.4
-30.78913,152.11888,0.7
-30.79191,152.10616,0.8
-30.79146,152.10211,0.8
-30.78921,152.10474,0.9
-30.79332,152.10384,0.9
-30.79688,152.11287,1.4
-30.79602,152.1053,0.8
-30.79286,152.0995,1.6
-30.78963,152.10861,0.9
-30.79046,152.11639,0.6
-30.79004,152.11246,0.6
-31.74947,151.92564,1.5
-30.88953,152.36815,2.8
-30.8011,152.09789,1.7
-32.71265,151.0901,0.6
-30.80154,152.10201,1.4
-30.79872,152.11491,0.6
-30.79827,152.11078,0.6
-30.82263,152.06358,0.9
-30.88912,152.3644,2.8
-30.80565,152.10106,2.2
-30.80199,152.10619,1.4
-30.84246,152.05298,1.4
-30.82991,152.05336,1
-30.83828,152.05318,1.1
-30.83409,152.05327,1.1
-30.89371,152.36723,1.4
-31.08141,147.54074,1.6
-31.22356,152.71574,1.2
-30.89332,152.36368,1.4
-30.5724,147.75244,0.7
-30.8979,152.3665,1.4
-30.90251,152.36958,0.8
-30.89829,152.37009,0.9
-31.58233,151.73259,0.8
-31.59104,151.73595,1
-31.23701,152.71872,2.1
-31.2284,152.72018,1.2
-31.59062,151.73221,1.5
-31.58606,151.72864,1.5
-31.58687,151.73592,1
-31.58647,151.73235,1.5
-31.30125,146.39915,0.9
-32.13476,146.86238,3
-32.24297,150.93465,0.9
-31.30792,146.39775,1.9
-31.30855,146.40184,2.3
-31.30396,146.39438,0.9
-31.30521,146.40253,1.5
-31.30459,146.39845,0.9
-31.31313,146.40929,2.8
-31.64752,146.60983,1.8
-31.31251,146.40521,2.3
-31.30917,146.40591,2.3
-31.64355,146.6064,1.8
-31.31584,146.40451,3.2
-31.31981,146.4079,5.1
-31.31647,146.40858,5.1
-32.24759,150.93974,0.9
-32.13414,146.85818,3.2
-32.06357,147.06625,1.7
-32.24691,150.93393,0.9
-32.06143,147.07538,1.4
-32.05743,147.07184,0.5
-32.06081,147.07115,0.5
-32.06019,147.06694,0.5
-32.11235,147.25801,2
-32.1314,146.86307,1.2
-32.07032,147.06488,1.1
-32.06633,147.06136,0.9
-32.13016,146.85471,2.8
-32.11574,147.25734,1.5
-32.12954,146.85051,1
-32.12617,146.85121,1
-33.11448,151.46123,0.9
-32.23695,145.63239,1.2
-32.71304,151.08983,0.6
-30.44806,136.86005,3.8
-32.26559,146.77878,0.3
-33.23962,149.9756,0.8
-32.62824,145.79323,2.5
-34.19732,142.24994,1.1
-34.45349,150.87837,1.7
-33.34749,149.03748,1.5
-34.24959,150.58067,1.4
-34.24787,150.58136,1.3
-33.35113,149.03679,2
-33.48773,145.49927,1.7
-33.48838,145.50342,1.7
-34.458,150.88199,1.7
-33.0159,137.595,3.8
-34.16317,147.20746,0.5
-34.45753,150.87773,1.7
-34.46749,150.89345,1.6
-34.45846,150.88623,2.1
-34.46251,150.88557,1.8
-34.46205,150.88133,1.9
-34.5386,146.41776,0.5
-33.0104,137.59131,2.4
-34.22139,146.39012,0.6
-34.06707,145.47795,0.5
-33.00814,137.58118,5.7
-34.47234,145.43332,0.3
-33.00052,137.589,3.3
-32.99939,137.58392,2.5
-34.19995,142.2444,0.8
-34.32675,142.20338,0.3
-34.52524,143.36349,1
-34.20078,142.24902,0.7
-34.50135,143.34691,2.8
-35.21576,148.63126,1
-34.67544,143.25777,0.7
-34.67469,143.25342,0.7
-34.67875,143.29773,1.3
-36.44416,146.83202,1.6
-36.45654,145.29233,0.5
-42.67368,146.89552,0.7
-42.68628,147.70766,0.5
-11.40369,132.25392,1.5
-11.40306,132.2493,1.5
-11.39244,132.30734,2
-11.38725,132.30333,1.3
-11.34119,132.03082,0.9
-11.33671,132.03137,0.9
-11.33497,132.40013,1.6
-11.33301,132.38588,2
-11.33561,132.37097,2.1
-11.34076,132.26732,0.4
-11.33274,132.38297,1
-11.33563,132.40486,1.6
-11.33824,132.38998,1.5
-11.33626,132.37572,2.1
-11.33758,132.38522,2
-11.33692,132.38048,2
-11.33583,132.40672,1.2
-11.33107,132.26401,1.2
-11.33522,132.40201,1.2
-11.33336,132.38774,1
-11.33793,132.38707,1.8
-11.33669,132.37753,2.5
-11.33731,132.38231,1.8
-11.33607,132.37279,2.5
-12.20007,135.9292,1.4
-11.61251,133.08148,1.7
-11.4076,132.24869,1.5
-12.25653,135.91278,1.2
-13.55559,132.19023,2.4
-12.39905,134.12752,0.7
-11.4414,132.25679,1.2
-11.60982,133.09824,1.7
-11.40837,132.25175,1.2
-11.40824,132.25334,1.5
-11.60911,133.09283,1.7
-11.51183,132.75858,1.3
-11.60839,133.08743,2.8
-11.60769,133.08214,2.8
-11.83543,133.34262,1.3
-12.19471,135.93413,1.3
-12.17758,135.94046,1.4
-11.83471,133.33702,1.3
-12.17707,135.93625,1.4
-11.83963,133.33638,1.3
-12.17123,135.93724,0.6
-12.17072,135.93309,0.6
-12.18622,135.91344,1.4
-12.19366,135.92552,1.6
-12.18672,135.91754,2
-12.18346,135.93971,1.4
-12.19418,135.92982,1.6
-12.18723,135.92172,2
-12.18934,135.93901,1.3
-12.18777,135.92613,1.6
-12.20596,135.92857,1.4
-11.59513,130.78644,1.4
-12.20473,135.9286,2.3
-12.19295,135.92986,2.6
-12.18804,135.9391,1.4
-12.18558,135.9176,1.8
-12.18606,135.92181,1.8
-12.18511,135.91345,2.9
-12.19344,135.93416,1.4
-11.55397,130.7621,1.5
-12.19245,135.92554,2.6
-12.19195,135.9212,1.8
-11.55346,130.75838,1.5
-12.19394,135.93849,1.4
-11.54885,130.75525,1.1
-12.19884,135.92921,2.3
-12.22621,135.90836,1
-11.5967,130.79778,2.8
-11.57557,130.76653,1.7
-12.21061,135.9279,1.3
-11.57761,130.78136,2.4
-11.57608,130.77025,2.7
-11.5771,130.77763,2.4
-11.57659,130.77393,2.7
-11.58224,130.7845,1.3
-11.59618,130.79401,3.9
-11.58173,130.78073,2.4
-12.23208,135.90758,0.9
-11.591,130.78702,5.3
-12.23794,135.90677,0.9
-11.58688,130.7876,5.3
-11.58636,130.78386,5.3
-11.70335,130.25558,3.1
-11.63181,130.80791,3.8
-11.60494,130.79648,9.6
-12.39866,134.12425,0.9
-11.606,130.80408,7.1
-11.60082,130.79712,2.8
-11.60547,130.80028,9.6
-11.6003,130.79335,3.9
-11.61425,130.80286,2.3
-11.63127,130.80408,8.7
-11.61012,130.80348,7.1
-11.6096,130.7997,9.6
-11.62714,130.80469,3.7
-11.61837,130.80222,2.3
-11.62302,130.80533,3.7
-11.6189,130.80598,2.3
-11.6354,130.8035,8.7
-12.26467,134.73338,1.5
-11.64831,130.80544,0.9
-11.63594,130.80731,3.8
-11.64778,130.80165,1.2
-11.64007,130.80669,4.2
-11.64419,130.80606,4.2
-11.6406,130.81049,4.2
-11.64605,130.80682,0.9
-12.26316,134.73294,0.7
-11.64554,130.80302,1.2
-11.6519,130.80103,1.2
-12.25272,134.73784,1.3
-11.64967,130.8024,1.2
-11.6574,130.79729,0.8
-11.65379,130.80177,0.8
-11.70733,130.25496,3.1
-12.25952,132.98999,0.9
-12.12945,132.76801,1.4
-12.12145,132.78072,1.1
-12.12076,132.77556,1.1
-12.35489,134.83682,0.5
-12.36957,134.82054,0.7
-12.36913,134.81702,0.8
-12.12759,132.79047,2.4
-12.1273,132.78923,2.6
-12.12621,132.78015,1.5
-12.12552,132.77499,1.5
-12.12599,132.7789,3
-12.17893,133.10124,1.5
-12.12534,132.77373,1.4
-12.12123,132.77948,2.3
-12.18114,133.09993,0.9
-12.2462,132.88361,0.7
-12.21782,132.88817,2.3
-12.17559,133.09512,0.9
-12.21449,132.97527,1.6
-12.20825,133.11845,0.9
-12.20967,132.97592,1.6
-12.21313,133.11786,0.9
-12.39828,134.12408,1.2
-12.25074,132.87869,1.4
-12.39347,134.12805,0.5
-12.39306,134.12482,0.9
-12.26077,132.99078,1.5
-12.39869,134.12732,1.1
-12.26006,132.98543,1.5
-12.24594,132.87936,1.4
-12.81271,130.54878,11.8
-12.50404,134.07567,1.1
-12.42442,134.11749,0.9
-12.83124,130.59258,2.2
-13.42349,131.15295,0.9
-12.26637,133.00536,1.5
-12.26436,132.98933,0.9
-12.251,132.88293,0.7
-12.50078,134.09059,0.7
-12.5008,134.09288,1
-12.49556,134.09132,0.9
-12.49414,134.20651,0.5
-12.506,134.08986,0.7
-12.5039,134.07343,1.1
-12.50558,134.08658,0.7
-12.50474,134.08,1
-12.50523,134.08556,2.2
-12.8122,130.545,13
-12.38964,132.82968,5.1
-12.50444,134.07896,1.3
-12.39032,132.83499,4.4
-12.50602,134.09215,1
-12.38485,132.83038,5.1
-12.3794,132.82582,1.3
-12.85826,134.80171,1.2
-12.80959,130.55693,3.4
-12.8532,134.80615,0.5
-12.47702,132.7901,1.3
-12.80857,130.54935,11.8
-12.8587,134.80537,0.5
-12.80908,130.55313,11.8
-12.80596,130.56129,2.1
-12.81321,130.55257,11.8
-12.83073,130.58876,1
-12.82301,130.56279,2.3
-12.81633,130.54442,2.8
-12.81837,130.55957,4.8
-12.81372,130.55637,3.4
-12.81786,130.55579,4.8
-12.81735,130.55199,5.1
-12.82352,130.56657,2.3
-12.82097,130.54764,5.1
-12.8225,130.55899,4.8
